Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","184","Rwanda","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","10039.338","X","International reliable sources",""
"OA","Annual population","184","Rwanda","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","10293.331","X","International reliable sources",""
"OA","Annual population","282","Saint Barthélemy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","9.343","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","5.49","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","5.263","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","5.186","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","5.143","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","5.142","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","5.183","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","5.28","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","46.324","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","47.339","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","47.778","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","48.185","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","48.599","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","49.016","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","49.447","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","161.816","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","165.381","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","167.639","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","170.011","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","172.221","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","174.085","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","175.544","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","6.116","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","6.156","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","6.221","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","6.294","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","6.34","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","6.353","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","6.328","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","108.512","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","108.603","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","108.518","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","108.393","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","108.287","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","108.255","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","108.316","X","International reliable sources",""
"OA","Annual population","281","Saint-Martin (French Part)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","37.446","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","178.59","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","180.876","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","182.046","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","183.263","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","184.556","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","185.949","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","187.469","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","28.94","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","29.7","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","30.063","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","30.434","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","30.816","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","31.229","X","International reliable sources",""
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","31.661","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","153.737","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","161.681","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","166.3","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","171.12","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","175.876","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","180.371","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","184.524","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","23132.682","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","24498.31","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","25184.597","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","25888.541","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","26630.303","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","27421.461","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","28267.589","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","10810.083","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","11382.268","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","11687.08","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","12004.701","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","12335.084","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","12678.148","X","International reliable sources",""
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","13033.809","X","International reliable sources",""
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","9145.914","X","International reliable sources",""
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","9101.185","X","International reliable sources",""
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","9060.103","X","International reliable sources",""
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","9023.357","X","International reliable sources",""
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","8991.254","X","International reliable sources",""
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","8963.769","X","International reliable sources",""
"OA","Annual population","186","Serbia and Montenegro","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","9857.775","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","87.393","X","International reliable sources",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","89.526","X","International reliable sources",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","90.088","X","International reliable sources",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","90.449","X","International reliable sources",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","90.802","X","International reliable sources",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","91.264","X","International reliable sources",""
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","91.883","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","5433.991","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","5829.237","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","5989.633","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","6133.603","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","6272.734","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","6415.634","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","6563.24","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","4177.213","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","4402.331","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","4578.63","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","4775.804","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","4966.614","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","5131.172","X","International reliable sources",""
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","5263.636","X","International reliable sources",""
"OA","Annual population","280","Sint Maarten (Dutch Part)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","35.058","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","5399.38","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","5398.673","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","5398.692","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","5399.371","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","5401.153","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","5404.294","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","5408.937","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","1990.222","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","2002.43","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","2012.118","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","2023.052","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","2033.804","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","2043.337","X","International reliable sources",""
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","2051.287","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","458.539","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","481.078","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","492.132","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","503.36","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","515.181","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","527.861","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","541.521","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","10130.243","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","10763.905","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","11080.121","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","11397.188","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","11717.692","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","12043.883","X","International reliable sources",""
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","12376.301","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","47291.61","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","48489.459","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","49119.759","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","49779.471","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","50477.011","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","51216.964","X","International reliable sources",""
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","52003.755","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","43308.345","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","44728.565","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","45429.076","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","46068.811","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","46583.565","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","46931.015","X","International reliable sources",""
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","47084.24","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","19387.153","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","19695.972","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","19842.044","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","19983.984","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","20123.508","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","20261.737","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","20398.497","X","International reliable sources",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","37427.544","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","39569.229","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","40675.76","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","41797.776","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","42926.047","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","44053.377","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","206","Sudan (former)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","45180.38","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","493.679","X","International reliable sources",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","505.295","X","International reliable sources",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","511.181","X","International reliable sources",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","517.123","X","International reliable sources",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","523.111","X","International reliable sources",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","529.131","X","International reliable sources",""
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","535.179","X","International reliable sources",""
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","8990.654","X","International reliable sources",""
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","9096.165","X","International reliable sources",""
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","9162.939","X","International reliable sources",""
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","9236.428","X","International reliable sources",""
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","9313.087","X","International reliable sources",""
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","9390.168","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","9466.71","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","7323.737","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","7457.958","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","7536.982","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","7622.821","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","7713.898","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","7808.675","X","International reliable sources",""
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","7906.992","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","17827.825","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","19059.258","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","19878.254","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","20664.038","X","International reliable sources",""
